,artist,track,week start,week end,place
1272,Da Brat,What'Chu Like,2000-10-07,2000-10-14,68.0
1273,Da Brat,What'Chu Like,2000-06-03,2000-06-10,71.0
1274,Da Brat,What'Chu Like,2000-10-14,2000-10-21,68.0
1275,Da Brat,What'Chu Like,2000-06-10,2000-06-17,65.0
1276,Da Brat,What'Chu Like,2000-06-17,2000-06-24,54.0
1277,Da Brat,What'Chu Like,2000-06-24,2000-07-01,54.0
1278,Da Brat,What'Chu Like,2000-07-01,2000-07-08,51.0
1279,Da Brat,What'Chu Like,2000-07-08,2000-07-15,41.0
1280,Da Brat,What'Chu Like,2000-07-15,2000-07-22,41.0
1281,Da Brat,What'Chu Like,2000-07-22,2000-07-29,33.0
1282,Da Brat,What'Chu Like,2000-07-29,2000-08-05,28.0
1283,"Davidson, Clay",Unconditional,2000-05-27,2000-06-03,56.0
1284,"Davidson, Clay",Unconditional,2000-06-03,2000-06-10,54.0
1285,"Davidson, Clay",Unconditional,2000-06-10,2000-06-17,50.0
1286,"Davidson, Clay",Unconditional,2000-06-17,2000-06-24,49.0
1287,"Davidson, Clay",Unconditional,2000-06-24,2000-07-01,55.0
1288,"Davidson, Clay",Unconditional,2000-07-01,2000-07-08,52.0
1289,"Davidson, Clay",Unconditional,2000-07-08,2000-07-15,51.0
1290,"Davidson, Clay",Unconditional,2000-07-15,2000-07-22,51.0
1291,"Davidson, Clay",Unconditional,2000-07-22,2000-07-29,62.0
1292,"Davidson, Clay",Unconditional,2000-07-29,2000-08-05,63.0
1293,"Davidson, Clay",Unconditional,2000-03-25,2000-04-01,97.0
1294,"Davidson, Clay",Unconditional,2000-08-05,2000-08-12,83.0
1295,"Davidson, Clay",Unconditional,2000-04-01,2000-04-08,97.0
1296,"Davidson, Clay",Unconditional,2000-04-08,2000-04-15,97.0
1297,"Davidson, Clay",Unconditional,2000-04-15,2000-04-22,90.0
1298,"Davidson, Clay",Unconditional,2000-04-22,2000-04-29,83.0
1299,"Davidson, Clay",Unconditional,2000-04-29,2000-05-06,78.0
1300,"Davidson, Clay",Unconditional,2000-05-06,2000-05-13,74.0
1301,"Davidson, Clay",Unconditional,2000-05-13,2000-05-20,69.0
1302,"Davidson, Clay",Unconditional,2000-05-20,2000-05-27,60.0
1303,De La Soul,All Good?,2000-12-23,2000-12-30,96.0
1304,De La Soul,All Good?,2000-12-30,2001-01-06,96.0
1305,De La Soul,All Good?,2001-01-06,2001-01-13,100.0
1306,Destiny's Child,Say My Name,2000-02-26,2000-03-04,18.0
1307,Destiny's Child,Say My Name,2000-03-04,2000-03-11,17.0
1308,Destiny's Child,Say My Name,2000-03-11,2000-03-18,14.0
1309,Destiny's Child,Say My Name,2000-03-18,2000-03-25,1.0
1310,Destiny's Child,Say My Name,2000-03-25,2000-04-01,1.0
1311,Destiny's Child,Say My Name,2000-04-01,2000-04-08,1.0
1312,Destiny's Child,Say My Name,2000-04-08,2000-04-15,2.0
1313,Destiny's Child,Say My Name,2000-04-15,2000-04-22,2.0
1314,Destiny's Child,Say My Name,2000-04-22,2000-04-29,3.0
1315,Destiny's Child,Say My Name,2000-04-29,2000-05-06,5.0
1316,Destiny's Child,Say My Name,1999-12-25,2000-01-01,83.0
1317,Destiny's Child,Say My Name,2000-05-06,2000-05-13,5.0
1318,Destiny's Child,Say My Name,2000-05-13,2000-05-20,5.0
1319,Destiny's Child,Say My Name,2000-05-20,2000-05-27,7.0
1320,Destiny's Child,Say My Name,2000-05-27,2000-06-03,10.0
1321,Destiny's Child,Say My Name,2000-06-03,2000-06-10,13.0
1322,Destiny's Child,Say My Name,2000-06-10,2000-06-17,14.0
1323,Destiny's Child,Say My Name,2000-06-17,2000-06-24,18.0
1324,Destiny's Child,Say My Name,2000-06-24,2000-07-01,23.0
1325,Destiny's Child,Say My Name,2000-07-01,2000-07-08,23.0
1326,Destiny's Child,Say My Name,2000-07-08,2000-07-15,34.0
1327,Destiny's Child,Say My Name,2000-01-01,2000-01-08,83.0
1328,Destiny's Child,Say My Name,2000-07-15,2000-07-22,37.0
1329,Destiny's Child,Say My Name,2000-07-22,2000-07-29,43.0
1330,Destiny's Child,Say My Name,2000-07-29,2000-08-05,47.0
1331,Destiny's Child,Say My Name,2000-01-08,2000-01-15,44.0
1332,Destiny's Child,Say My Name,2000-01-15,2000-01-22,38.0
1333,Destiny's Child,Say My Name,2000-01-22,2000-01-29,16.0
1334,Destiny's Child,Say My Name,2000-01-29,2000-02-05,13.0
1335,Destiny's Child,Say My Name,2000-02-05,2000-02-12,16.0
1336,Destiny's Child,Say My Name,2000-02-12,2000-02-19,16.0
1337,Destiny's Child,Say My Name,2000-02-19,2000-02-26,16.0
1338,Destiny's Child,Jumpin' Jumpin',2000-07-15,2000-07-22,18.0
1339,Destiny's Child,Jumpin' Jumpin',2000-07-22,2000-07-29,13.0
1340,Destiny's Child,Jumpin' Jumpin',2000-07-29,2000-08-05,8.0
1341,Destiny's Child,Jumpin' Jumpin',2000-08-05,2000-08-12,6.0
1342,Destiny's Child,Jumpin' Jumpin',2000-08-12,2000-08-19,4.0
1343,Destiny's Child,Jumpin' Jumpin',2000-08-19,2000-08-26,3.0
1344,Destiny's Child,Jumpin' Jumpin',2000-08-26,2000-09-02,4.0
1345,Destiny's Child,Jumpin' Jumpin',2000-09-02,2000-09-09,3.0
1346,Destiny's Child,Jumpin' Jumpin',2000-09-09,2000-09-16,3.0
1347,Destiny's Child,Jumpin' Jumpin',2000-09-16,2000-09-23,3.0
1348,Destiny's Child,Jumpin' Jumpin',2000-05-13,2000-05-20,74.0
1349,Destiny's Child,Jumpin' Jumpin',2000-09-23,2000-09-30,3.0
1350,Destiny's Child,Jumpin' Jumpin',2000-09-30,2000-10-07,4.0
1351,Destiny's Child,Jumpin' Jumpin',2000-10-07,2000-10-14,4.0
1352,Destiny's Child,Jumpin' Jumpin',2000-10-14,2000-10-21,6.0
1353,Destiny's Child,Jumpin' Jumpin',2000-10-21,2000-10-28,7.0
1354,Destiny's Child,Jumpin' Jumpin',2000-10-28,2000-11-04,6.0
1355,Destiny's Child,Jumpin' Jumpin',2000-11-04,2000-11-11,8.0
1356,Destiny's Child,Jumpin' Jumpin',2000-11-11,2000-11-18,10.0
1357,Destiny's Child,Jumpin' Jumpin',2000-11-18,2000-11-25,15.0
1358,Destiny's Child,Jumpin' Jumpin',2000-11-25,2000-12-02,24.0
1359,Destiny's Child,Jumpin' Jumpin',2000-05-20,2000-05-27,71.0
1360,Destiny's Child,Jumpin' Jumpin',2000-12-02,2000-12-09,30.0
1361,Destiny's Child,Jumpin' Jumpin',2000-12-09,2000-12-16,35.0
1362,Destiny's Child,Jumpin' Jumpin',2000-12-16,2000-12-23,39.0
1363,Destiny's Child,Jumpin' Jumpin',2000-05-27,2000-06-03,65.0
1364,Destiny's Child,Jumpin' Jumpin',2000-06-03,2000-06-10,62.0
1365,Destiny's Child,Jumpin' Jumpin',2000-06-10,2000-06-17,57.0
1366,Destiny's Child,Jumpin' Jumpin',2000-06-17,2000-06-24,50.0
1367,Destiny's Child,Jumpin' Jumpin',2000-06-24,2000-07-01,40.0
1368,Destiny's Child,Jumpin' Jumpin',2000-07-01,2000-07-08,37.0
1369,Destiny's Child,Jumpin' Jumpin',2000-07-08,2000-07-15,22.0
1370,Destiny's Child,Independent Women Part I,2000-11-25,2000-12-02,1.0
1371,Destiny's Child,Independent Women Part I,2000-12-02,2000-12-09,1.0
1372,Destiny's Child,Independent Women Part I,2000-12-09,2000-12-16,1.0
1373,Destiny's Child,Independent Women Part I,2000-12-16,2000-12-23,1.0
1374,Destiny's Child,Independent Women Part I,2000-12-23,2000-12-30,1.0
1375,Destiny's Child,Independent Women Part I,2000-12-30,2001-01-06,1.0
1376,Destiny's Child,Independent Women Part I,2001-01-06,2001-01-13,1.0
1377,Destiny's Child,Independent Women Part I,2001-01-13,2001-01-20,1.0
1378,Destiny's Child,Independent Women Part I,2001-01-20,2001-01-27,1.0
1379,Destiny's Child,Independent Women Part I,2001-01-27,2001-02-03,1.0
1380,Destiny's Child,Independent Women Part I,2000-09-23,2000-09-30,78.0
1381,Destiny's Child,Independent Women Part I,2001-02-03,2001-02-10,2.0
1382,Destiny's Child,Independent Women Part I,2001-02-10,2001-02-17,3.0
1383,Destiny's Child,Independent Women Part I,2001-02-17,2001-02-24,7.0
1384,Destiny's Child,Independent Women Part I,2001-02-24,2001-03-03,10.0
1385,Destiny's Child,Independent Women Part I,2001-03-03,2001-03-10,12.0
1386,Destiny's Child,Independent Women Part I,2001-03-10,2001-03-17,15.0
1387,Destiny's Child,Independent Women Part I,2001-03-17,2001-03-24,22.0
1388,Destiny's Child,Independent Women Part I,2001-03-24,2001-03-31,29.0
1389,Destiny's Child,Independent Women Part I,2001-03-31,2001-04-07,31.0
1390,Destiny's Child,Independent Women Part I,2000-09-30,2000-10-07,63.0
1391,Destiny's Child,Independent Women Part I,2000-10-07,2000-10-14,49.0
1392,Destiny's Child,Independent Women Part I,2000-10-14,2000-10-21,33.0
1393,Destiny's Child,Independent Women Part I,2000-10-21,2000-10-28,23.0
1394,Destiny's Child,Independent Women Part I,2000-10-28,2000-11-04,15.0
1395,Destiny's Child,Independent Women Part I,2000-11-04,2000-11-11,7.0
1396,Destiny's Child,Independent Women Part I,2000-11-11,2000-11-18,5.0
1397,Destiny's Child,Independent Women Part I,2000-11-18,2000-11-25,1.0
1398,"Diffie, Joe",The Quittin' Kind,2000-01-01,2000-01-08,98.0
1399,"Diffie, Joe",The Quittin' Kind,2000-01-08,2000-01-15,100.0
1400,"Diffie, Joe",The Quittin' Kind,2000-01-15,2000-01-22,100.0
1401,"Diffie, Joe",The Quittin' Kind,2000-01-22,2000-01-29,90.0
1402,"Diffie, Joe",The Quittin' Kind,2000-01-29,2000-02-05,93.0
1403,"Diffie, Joe",The Quittin' Kind,2000-02-05,2000-02-12,94.0
1404,"Diffie, Joe",It's Always Somethin',2000-10-14,2000-10-21,85.0
1405,"Diffie, Joe",It's Always Somethin',2000-10-21,2000-10-28,92.0
1406,"Diffie, Joe",It's Always Somethin',2000-10-28,2000-11-04,92.0
1407,"Diffie, Joe",It's Always Somethin',2000-11-11,2000-11-18,99.0
1408,"Diffie, Joe",It's Always Somethin',2000-11-18,2000-11-25,100.0
1409,"Diffie, Joe",It's Always Somethin',2000-08-12,2000-08-19,81.0
1410,"Diffie, Joe",It's Always Somethin',2000-08-19,2000-08-26,78.0
1411,"Diffie, Joe",It's Always Somethin',2000-08-26,2000-09-02,67.0
1412,"Diffie, Joe",It's Always Somethin',2000-09-02,2000-09-09,63.0
1413,"Diffie, Joe",It's Always Somethin',2000-09-09,2000-09-16,60.0
1414,"Diffie, Joe",It's Always Somethin',2000-09-16,2000-09-23,57.0
1415,"Diffie, Joe",It's Always Somethin',2000-09-23,2000-09-30,63.0
1416,"Diffie, Joe",It's Always Somethin',2000-09-30,2000-10-07,69.0
1417,"Diffie, Joe",It's Always Somethin',2000-10-07,2000-10-14,78.0
1418,"Dion, Celine",That's The Way It Is,2000-01-15,2000-01-22,14.0
1419,"Dion, Celine",That's The Way It Is,2000-01-22,2000-01-29,11.0
1420,"Dion, Celine",That's The Way It Is,2000-01-29,2000-02-05,8.0
1421,"Dion, Celine",That's The Way It Is,2000-02-05,2000-02-12,9.0
1422,"Dion, Celine",That's The Way It Is,2000-02-12,2000-02-19,10.0
1423,"Dion, Celine",That's The Way It Is,2000-02-19,2000-02-26,11.0
1424,"Dion, Celine",That's The Way It Is,2000-02-26,2000-03-04,11.0
1425,"Dion, Celine",That's The Way It Is,2000-03-04,2000-03-11,6.0
1426,"Dion, Celine",That's The Way It Is,2000-03-11,2000-03-18,8.0
1427,"Dion, Celine",That's The Way It Is,2000-03-18,2000-03-25,7.0
1428,"Dion, Celine",That's The Way It Is,1999-11-13,1999-11-20,74.0
1429,"Dion, Celine",That's The Way It Is,2000-03-25,2000-04-01,7.0
1430,"Dion, Celine",That's The Way It Is,2000-04-01,2000-04-08,9.0
1431,"Dion, Celine",That's The Way It Is,2000-04-08,2000-04-15,10.0
1432,"Dion, Celine",That's The Way It Is,2000-04-15,2000-04-22,14.0
1433,"Dion, Celine",That's The Way It Is,2000-04-22,2000-04-29,16.0
1434,"Dion, Celine",That's The Way It Is,2000-04-29,2000-05-06,26.0
1435,"Dion, Celine",That's The Way It Is,2000-05-06,2000-05-13,31.0
1436,"Dion, Celine",That's The Way It Is,2000-05-13,2000-05-20,35.0
1437,"Dion, Celine",That's The Way It Is,2000-05-20,2000-05-27,42.0
1438,"Dion, Celine",That's The Way It Is,1999-11-20,1999-11-27,68.0
1439,"Dion, Celine",That's The Way It Is,1999-11-27,1999-12-04,65.0
1440,"Dion, Celine",That's The Way It Is,1999-12-04,1999-12-11,49.0
1441,"Dion, Celine",That's The Way It Is,1999-12-11,1999-12-18,44.0
1442,"Dion, Celine",That's The Way It Is,1999-12-18,1999-12-25,34.0
1443,"Dion, Celine",That's The Way It Is,1999-12-25,2000-01-01,30.0
1444,"Dion, Celine",That's The Way It Is,2000-01-01,2000-01-08,30.0
1445,"Dion, Celine",That's The Way It Is,2000-01-08,2000-01-15,17.0
1446,"Dixie Chicks, The",Cowboy Take Me Away,2000-01-29,2000-02-05,27.0
1447,"Dixie Chicks, The",Cowboy Take Me Away,2000-02-05,2000-02-12,27.0
1448,"Dixie Chicks, The",Cowboy Take Me Away,2000-02-12,2000-02-19,27.0
1449,"Dixie Chicks, The",Cowboy Take Me Away,2000-02-19,2000-02-26,31.0
1450,"Dixie Chicks, The",Cowboy Take Me Away,2000-02-26,2000-03-04,37.0
1451,"Dixie Chicks, The",Cowboy Take Me Away,2000-03-04,2000-03-11,40.0
1452,"Dixie Chicks, The",Cowboy Take Me Away,2000-03-11,2000-03-18,47.0
1453,"Dixie Chicks, The",Cowboy Take Me Away,2000-03-18,2000-03-25,51.0
1454,"Dixie Chicks, The",Cowboy Take Me Away,2000-03-25,2000-04-01,56.0
1455,"Dixie Chicks, The",Cowboy Take Me Away,2000-04-01,2000-04-08,59.0
1456,"Dixie Chicks, The",Cowboy Take Me Away,1999-11-27,1999-12-04,79.0
1457,"Dixie Chicks, The",Cowboy Take Me Away,2000-04-08,2000-04-15,59.0
1458,"Dixie Chicks, The",Cowboy Take Me Away,1999-12-04,1999-12-11,72.0
1459,"Dixie Chicks, The",Cowboy Take Me Away,1999-12-11,1999-12-18,70.0
1460,"Dixie Chicks, The",Cowboy Take Me Away,1999-12-18,1999-12-25,61.0
1461,"Dixie Chicks, The",Cowboy Take Me Away,1999-12-25,2000-01-01,52.0
1462,"Dixie Chicks, The",Cowboy Take Me Away,2000-01-01,2000-01-08,52.0
1463,"Dixie Chicks, The",Cowboy Take Me Away,2000-01-08,2000-01-15,52.0
1464,"Dixie Chicks, The",Cowboy Take Me Away,2000-01-15,2000-01-22,39.0
1465,"Dixie Chicks, The",Cowboy Take Me Away,2000-01-22,2000-01-29,31.0
1466,"Dixie Chicks, The",Goodbye Earl,2000-05-20,2000-05-27,61.0
1467,"Dixie Chicks, The",Goodbye Earl,2000-05-27,2000-06-03,86.0
1468,"Dixie Chicks, The",Goodbye Earl,2000-06-03,2000-06-10,88.0
1469,"Dixie Chicks, The",Goodbye Earl,2000-06-10,2000-06-17,96.0
1470,"Dixie Chicks, The",Goodbye Earl,2000-06-17,2000-06-24,96.0
1471,"Dixie Chicks, The",Goodbye Earl,2000-06-24,2000-07-01,98.0
1472,"Dixie Chicks, The",Goodbye Earl,2000-03-18,2000-03-25,40.0
1473,"Dixie Chicks, The",Goodbye Earl,2000-03-25,2000-04-01,29.0
1474,"Dixie Chicks, The",Goodbye Earl,2000-04-01,2000-04-08,24.0
1475,"Dixie Chicks, The",Goodbye Earl,2000-04-08,2000-04-15,24.0
1476,"Dixie Chicks, The",Goodbye Earl,2000-04-15,2000-04-22,20.0
1477,"Dixie Chicks, The",Goodbye Earl,2000-04-22,2000-04-29,20.0
1478,"Dixie Chicks, The",Goodbye Earl,2000-04-29,2000-05-06,20.0
1479,"Dixie Chicks, The",Goodbye Earl,2000-05-06,2000-05-13,19.0
1480,"Dixie Chicks, The",Goodbye Earl,2000-05-13,2000-05-20,38.0
1481,"Dixie Chicks, The",Cold Day In July,2000-08-26,2000-09-02,91.0
1482,"Dixie Chicks, The",Cold Day In July,2000-06-24,2000-07-01,80.0
1483,"Dixie Chicks, The",Cold Day In July,2000-07-01,2000-07-08,79.0
1484,"Dixie Chicks, The",Cold Day In July,2000-07-08,2000-07-15,76.0
1485,"Dixie Chicks, The",Cold Day In July,2000-07-15,2000-07-22,72.0
1486,"Dixie Chicks, The",Cold Day In July,2000-07-22,2000-07-29,68.0
1487,"Dixie Chicks, The",Cold Day In July,2000-07-29,2000-08-05,68.0
1488,"Dixie Chicks, The",Cold Day In July,2000-08-05,2000-08-12,65.0
1489,"Dixie Chicks, The",Cold Day In July,2000-08-12,2000-08-19,70.0
1490,"Dixie Chicks, The",Cold Day In July,2000-08-19,2000-08-26,84.0
1491,"Dixie Chicks, The",Without You,2000-12-09,2000-12-16,40.0
1492,"Dixie Chicks, The",Without You,2000-12-16,2000-12-23,35.0
1493,"Dixie Chicks, The",Without You,2000-12-23,2000-12-30,31.0
1494,"Dixie Chicks, The",Without You,2000-12-30,2001-01-06,33.0
1495,"Dixie Chicks, The",Without You,2001-01-06,2001-01-13,44.0
1496,"Dixie Chicks, The",Without You,2001-01-13,2001-01-20,36.0
1497,"Dixie Chicks, The",Without You,2001-01-20,2001-01-27,35.0
1498,"Dixie Chicks, The",Without You,2001-01-27,2001-02-03,37.0
1499,"Dixie Chicks, The",Without You,2001-02-03,2001-02-10,43.0
1500,"Dixie Chicks, The",Without You,2001-02-10,2001-02-17,51.0
1501,"Dixie Chicks, The",Without You,2000-10-07,2000-10-14,80.0
1502,"Dixie Chicks, The",Without You,2001-02-17,2001-02-24,54.0
1503,"Dixie Chicks, The",Without You,2000-10-14,2000-10-21,70.0
1504,"Dixie Chicks, The",Without You,2000-10-21,2000-10-28,63.0
1505,"Dixie Chicks, The",Without You,2000-10-28,2000-11-04,56.0
1506,"Dixie Chicks, The",Without You,2000-11-04,2000-11-11,50.0
1507,"Dixie Chicks, The",Without You,2000-11-11,2000-11-18,49.0
1508,"Dixie Chicks, The",Without You,2000-11-18,2000-11-25,48.0
1509,"Dixie Chicks, The",Without You,2000-11-25,2000-12-02,46.0
1510,"Dixie Chicks, The",Without You,2000-12-02,2000-12-09,41.0
1511,Dr. Dre,Forgot About Dre,2000-03-25,2000-04-01,25.0
1512,Dr. Dre,Forgot About Dre,2000-04-01,2000-04-08,25.0
1513,Dr. Dre,Forgot About Dre,2000-04-08,2000-04-15,26.0
1514,Dr. Dre,Forgot About Dre,2000-04-15,2000-04-22,26.0
1515,Dr. Dre,Forgot About Dre,2000-04-22,2000-04-29,28.0
1516,Dr. Dre,Forgot About Dre,2000-04-29,2000-05-06,34.0
1517,Dr. Dre,Forgot About Dre,2000-05-06,2000-05-13,47.0
1518,Dr. Dre,Forgot About Dre,2000-05-13,2000-05-20,58.0
1519,Dr. Dre,Forgot About Dre,2000-05-20,2000-05-27,68.0
1520,Dr. Dre,Forgot About Dre,2000-05-27,2000-06-03,80.0
1521,Dr. Dre,Forgot About Dre,2000-01-22,2000-01-29,75.0
1522,Dr. Dre,Forgot About Dre,2000-06-03,2000-06-10,82.0
1523,Dr. Dre,Forgot About Dre,2000-01-29,2000-02-05,55.0
1524,Dr. Dre,Forgot About Dre,2000-02-05,2000-02-12,47.0
1525,Dr. Dre,Forgot About Dre,2000-02-12,2000-02-19,36.0
1526,Dr. Dre,Forgot About Dre,2000-02-19,2000-02-26,36.0
1527,Dr. Dre,Forgot About Dre,2000-02-26,2000-03-04,30.0
1528,Dr. Dre,Forgot About Dre,2000-03-04,2000-03-11,30.0
1529,Dr. Dre,Forgot About Dre,2000-03-11,2000-03-18,31.0
1530,Dr. Dre,Forgot About Dre,2000-03-18,2000-03-25,26.0
1531,Dr. Dre,The Next Episode,2000-07-29,2000-08-05,23.0
1532,Dr. Dre,The Next Episode,2000-08-05,2000-08-12,26.0
1533,Dr. Dre,The Next Episode,2000-08-12,2000-08-19,27.0
1534,Dr. Dre,The Next Episode,2000-08-19,2000-08-26,32.0
1535,Dr. Dre,The Next Episode,2000-08-26,2000-09-02,32.0
1536,Dr. Dre,The Next Episode,2000-09-02,2000-09-09,44.0
1537,Dr. Dre,The Next Episode,2000-09-09,2000-09-16,46.0
1538,Dr. Dre,The Next Episode,2000-09-16,2000-09-23,47.0
1539,Dr. Dre,The Next Episode,2000-09-23,2000-09-30,50.0
1540,Dr. Dre,The Next Episode,2000-09-30,2000-10-07,52.0
1541,Dr. Dre,The Next Episode,2000-05-27,2000-06-03,78.0
1542,Dr. Dre,The Next Episode,2000-10-07,2000-10-14,58.0
1543,Dr. Dre,The Next Episode,2000-06-03,2000-06-10,67.0
1544,Dr. Dre,The Next Episode,2000-06-10,2000-06-17,58.0
1545,Dr. Dre,The Next Episode,2000-06-17,2000-06-24,53.0
1546,Dr. Dre,The Next Episode,2000-06-24,2000-07-01,46.0
1547,Dr. Dre,The Next Episode,2000-07-01,2000-07-08,41.0
1548,Dr. Dre,The Next Episode,2000-07-08,2000-07-15,32.0
1549,Dr. Dre,The Next Episode,2000-07-15,2000-07-22,27.0
1550,Dr. Dre,The Next Episode,2000-07-22,2000-07-29,26.0
1551,Drama,"Left, Right, Left",2000-04-15,2000-04-22,96.0
1552,Drama,"Left, Right, Left",2000-04-22,2000-04-29,100.0
1553,Drama,"Left, Right, Left",2000-04-29,2000-05-06,98.0
1554,Drama,"Left, Right, Left",2000-05-06,2000-05-13,96.0
1555,Drama,"Left, Right, Left",2000-02-12,2000-02-19,100.0
1556,Drama,"Left, Right, Left",2000-02-19,2000-02-26,98.0
1557,Drama,"Left, Right, Left",2000-02-26,2000-03-04,89.0
1558,Drama,"Left, Right, Left",2000-03-04,2000-03-11,80.0
1559,Drama,"Left, Right, Left",2000-03-11,2000-03-18,75.0
1560,Drama,"Left, Right, Left",2000-03-18,2000-03-25,73.0
1561,Drama,"Left, Right, Left",2000-03-25,2000-04-01,80.0
1562,Drama,"Left, Right, Left",2000-04-01,2000-04-08,86.0
1563,Drama,"Left, Right, Left",2000-04-08,2000-04-15,91.0
1564,Dream,He Loves U Not,2000-12-02,2000-12-09,18.0
1565,Dream,He Loves U Not,2000-12-09,2000-12-16,11.0
1566,Dream,He Loves U Not,2000-12-16,2000-12-23,8.0
1567,Dream,He Loves U Not,2000-12-23,2000-12-30,5.0
1568,Dream,He Loves U Not,2000-12-30,2001-01-06,2.0
1569,Dream,He Loves U Not,2001-01-06,2001-01-13,2.0
1570,Dream,He Loves U Not,2001-01-13,2001-01-20,3.0
1571,Dream,He Loves U Not,2001-01-20,2001-01-27,3.0
1572,Dream,He Loves U Not,2001-01-27,2001-02-03,3.0
1573,Dream,He Loves U Not,2001-02-03,2001-02-10,7.0
1574,Dream,He Loves U Not,2000-09-30,2000-10-07,99.0
1575,Dream,He Loves U Not,2001-02-10,2001-02-17,9.0
1576,Dream,He Loves U Not,2001-02-17,2001-02-24,10.0
1577,Dream,He Loves U Not,2001-02-24,2001-03-03,11.0
1578,Dream,He Loves U Not,2001-03-03,2001-03-10,10.0
1579,Dream,He Loves U Not,2001-03-10,2001-03-17,19.0
1580,Dream,He Loves U Not,2001-03-17,2001-03-24,23.0
1581,Dream,He Loves U Not,2001-03-24,2001-03-31,28.0
1582,Dream,He Loves U Not,2001-03-31,2001-04-07,38.0
1583,Dream,He Loves U Not,2001-04-07,2001-04-14,46.0
1584,Dream,He Loves U Not,2000-10-07,2000-10-14,92.0
1585,Dream,He Loves U Not,2000-10-14,2000-10-21,81.0
1586,Dream,He Loves U Not,2000-10-21,2000-10-28,59.0
1587,Dream,He Loves U Not,2000-10-28,2000-11-04,47.0
1588,Dream,He Loves U Not,2000-11-04,2000-11-11,42.0
1589,Dream,He Loves U Not,2000-11-11,2000-11-18,32.0
1590,Dream,He Loves U Not,2000-11-18,2000-11-25,27.0
1591,Dream,He Loves U Not,2000-11-25,2000-12-02,18.0
1592,"Eastsidaz, The",G'D Up,2000-03-11,2000-03-18,69.0
1593,"Eastsidaz, The",G'D Up,2000-03-18,2000-03-25,83.0
1594,"Eastsidaz, The",G'D Up,2000-03-25,2000-04-01,82.0
1595,"Eastsidaz, The",G'D Up,2000-04-01,2000-04-08,90.0
1596,"Eastsidaz, The",G'D Up,2000-04-08,2000-04-15,94.0
1597,"Eastsidaz, The",G'D Up,2000-01-08,2000-01-15,77.0
1598,"Eastsidaz, The",G'D Up,2000-01-15,2000-01-22,77.0
1599,"Eastsidaz, The",G'D Up,2000-01-22,2000-01-29,89.0
1600,"Eastsidaz, The",G'D Up,2000-01-29,2000-02-05,64.0
1601,"Eastsidaz, The",G'D Up,2000-02-05,2000-02-12,57.0
1602,"Eastsidaz, The",G'D Up,2000-02-12,2000-02-19,47.0
1603,"Eastsidaz, The",G'D Up,2000-02-19,2000-02-26,47.0
1604,"Eastsidaz, The",G'D Up,2000-02-26,2000-03-04,55.0
1605,"Eastsidaz, The",G'D Up,2000-03-04,2000-03-11,65.0
1606,"Eastsidaz, The",Got Beef,2000-07-01,2000-07-08,99.0
1607,"Eastsidaz, The",Got Beef,2000-07-08,2000-07-15,99.0
1608,Eiffel 65,Blue (Da Ba Dee),2000-02-12,2000-02-19,9.0
1609,Eiffel 65,Blue (Da Ba Dee),2000-02-19,2000-02-26,13.0
1610,Eiffel 65,Blue (Da Ba Dee),2000-02-26,2000-03-04,19.0
1611,Eiffel 65,Blue (Da Ba Dee),2000-03-04,2000-03-11,21.0
1612,Eiffel 65,Blue (Da Ba Dee),2000-03-11,2000-03-18,24.0
1613,Eiffel 65,Blue (Da Ba Dee),2000-03-18,2000-03-25,32.0
1614,Eiffel 65,Blue (Da Ba Dee),2000-03-25,2000-04-01,42.0
1615,Eiffel 65,Blue (Da Ba Dee),2000-04-01,2000-04-08,56.0
1616,Eiffel 65,Blue (Da Ba Dee),2000-04-08,2000-04-15,60.0
1617,Eiffel 65,Blue (Da Ba Dee),2000-04-15,2000-04-22,76.0
